item_id,Entity_id,event_timestamp,device_type_t,visitor_session_c,visitor_id,redirection_source_t,item_unit_price_a,product_type_c,department_n
F6121,13302,2020-05-15T08:55:00.000+05:30,android,J96333,C7242,pinterest,76480.0,D734,baby
F6897,24825,2020-02-15T13:03:00.000+05:30,android,J24375,E3554,youtube,8758.0,F036,books
G6992,34429,2020-03-15T16:53:00.000+05:30,android,J45061,H6303,youtube,3936.0,F706,clothing & accessories
H6840,16583,2020-11-15T09:58:00.000+05:30,web,I10248,I8427,google,309.5,E534,collectibles
H6840,45940,2020-12-15T20:40:00.000+05:30,web,I46307,F5425,youtube,309.5,E534,collectibles
H6840,30229,2020-11-15T15:20:00.000+05:30,web,I21767,H9170,youtube,309.5,E534,collectibles
I1084,36979,2020-11-15T17:55:00.000+05:30,web,I08176,B2737,youtube,19136.0,G823,clothing & accessories
I1137,15839,2020-12-15T09:45:00.000+05:30,web,I5749,G4334,facebook,1254.0,I20,electronics
I1137,14844,2020-11-15T09:24:00.000+05:30,web,I12778,E9800,google,1254.0,I20,electronics
I1137,3135,2020-05-15T00:53:00.000+05:30,android,J94271,E326,pinterest,1254.0,I20,electronics
I1137,15853,2020-12-15T09:45:00.000+05:30,web,I5749,G4334,facebook,1254.0,I20,electronics
I1137,15833,2020-12-15T09:45:00.000+05:30,web,I5749,G4334,google,1254.0,I20,electronics
I1137,15873,2020-12-15T09:45:00.000+05:30,web,I5749,G4334,youtube,1254.0,I20,electronics
I9563,36765,2020-02-15T17:50:00.000+05:30,android,J13877,B9390,google,57.5,C253,furniture
I9563,36897,2020-02-15T17:53:00.000+05:30,android,J13877,B9390,linkedin,57.5,C253,furniture
I9563,46481,2020-09-15T20:49:00.000+05:30,android,J58348,D0462,linkedin,57.5,C253,furniture
J2647,20161,2020-01-15T01:08:00.000+05:30,web,I97713,B9903,facebook,569.5,B696,clothing & accessories
B02242,40089,2020-01-15T18:56:00.000+05:30,web,I91046,H2070,linkedin,900.0,C874,electronics
B08962,7853,2020-12-15T05:54:00.000+05:30,web,I53081,F071,facebook,3056.0,F992,furniture
B16924,22417,2020-12-15T12:58:00.000+05:30,web,I48358,G6414,google,604.5,D585,beauty
B22419,6507,2020-11-15T03:30:00.000+05:30,web,I23315,F1134,facebook,380.5,H443,clothing & accessories
B31627,22141,2020-11-15T11:52:00.000+05:30,web,H94498,B7595,twitter,5630.0,D157,baby
B31627,20511,2020-12-15T12:15:00.000+05:30,web,I47523,D7881,facebook,5630.0,D157,baby
B6940,6918,2020-11-15T04:20:00.000+05:30,web,I12285,H5039,youtube,316.5,F933,electronics
C2411,5198,2020-03-15T01:58:00.000+05:30,android,J48526,E0649,youtube,556.5,H391,clothing & accessories
D2600,27553,2020-09-15T14:15:00.000+05:30,android,J57150,E3368,youtube,788.5,C944,baby
D2600,12449,2020-11-15T08:35:00.000+05:30,web,I11417,H5597,youtube,788.5,C944,baby
D2600,12580,2020-11-15T08:38:00.000+05:30,web,I11417,H5597,linkedin,788.5,C944,baby
D2964,13578,2020-12-15T09:01:00.000+05:30,web,I29800,C8134,google,604.5,I945,electronics
D2964,13764,2020-12-15T09:05:00.000+05:30,web,I29800,C8134,facebook,604.5,I945,electronics
D2964,29208,2020-11-15T14:56:00.000+05:30,web,I14896,H819,facebook,604.5,I945,electronics
D8656,109,2020-03-15T00:01:00.000+05:30,android,J48051,E3988,youtube,9465.5,F036,garden & outdoors
D8656,404,2020-03-15T00:05:00.000+05:30,android,J48051,E3988,youtube,9465.5,F036,garden & outdoors
E0849,27290,2020-01-15T14:08:00.000+05:30,web,I93172,G749,linkedin,908.5,I506,electronics
E0849,27296,2020-01-15T14:08:00.000+05:30,web,I93172,G749,youtube,908.5,I506,electronics
E0849,27344,2020-01-15T14:09:00.000+05:30,web,I93172,G749,linkedin,908.5,I506,electronics
E0849,44669,2020-02-15T20:17:00.000+05:30,android,J15419,I5657,youtube,908.5,I506,electronics
E3450,18331,2020-02-15T10:28:00.000+05:30,android,J27976,F819,google,10281.5,B417,furniture
I3827,28938,2020-03-15T14:51:00.000+05:30,android,J42176,I7306,linkedin,2208.0,G836,computers & accessories
I7006,44814,2020-10-15T20:21:00.000+05:30,web,I71059,H5716,linkedin,1885.0,D748,garden & outdoors
I9057,26758,2020-03-15T13:54:00.000+05:30,android,J493,I1475,youtube,800.0,C616,baby
I9057,23095,2020-10-15T12:14:00.000+05:30,web,I64912,G8011,facebook,800.0,C616,baby
I9057,43603,2020-09-15T19:56:00.000+05:30,android,J56,B5022,facebook,800.0,C616,baby
I9057,25752,2020-03-15T13:30:00.000+05:30,android,J29840,F7560,google,800.0,C616,baby
I9057,23130,2020-10-15T12:15:00.000+05:30,web,I64912,G8011,youtube,800.0,C616,baby
I9057,45419,2020-05-15T20:31:00.000+05:30,android,J95118,F4910,pinterest,800.0,C616,baby
I9057,13329,2020-01-15T08:55:00.000+05:30,web,I91317,G0127,google,800.0,C616,baby
J3014,29956,2020-02-15T15:14:00.000+05:30,android,J16884,D3408,youtube,1435.0,D248,furniture
J3014,20530,2020-12-15T12:16:00.000+05:30,web,I51329,C5423,youtube,1435.0,D248,furniture
J3014,20560,2020-12-15T12:16:00.000+05:30,web,I51329,C5423,youtube,1435.0,D248,furniture
J7541,48462,2020-03-15T21:14:00.000+05:30,android,J44288,I5067,linkedin,128.0,C356,collectibles
B01747,12170,2020-02-15T08:29:00.000+05:30,web,J09756,E4210,google,1129.5,C786,electronics
B03502,19843,2020-05-15T05:01:00.000+05:30,android,J91471,I9187,facebook,313.5,J07,books
B03502,40664,2020-02-15T19:08:00.000+05:30,web,J11680,C6501,youtube,313.5,J07,books
B03502,34534,2020-12-15T16:56:00.000+05:30,web,I57950,D9073,facebook,313.5,J07,books
B03502,9569,2020-10-15T07:14:00.000+05:30,web,I82930,G1353,google,313.5,J07,books
B03502,28286,2020-10-15T14:34:00.000+05:30,web,I63191,H2047,google,313.5,J07,books
B03502,31267,2020-09-15T15:42:00.000+05:30,android,J5510,B0276,youtube,313.5,J07,books
B03502,11873,2020-09-15T08:21:00.000+05:30,android,J62868,F4383,youtube,313.5,J07,books
B03502,13571,2020-11-15T09:00:00.000+05:30,web,H92776,J3,linkedin,313.5,J07,books
B03502,43492,2020-10-15T19:54:00.000+05:30,web,I79016,G1431,google,313.5,J07,books
B03502,45496,2020-02-15T20:33:00.000+05:30,android,J1430,D0403,youtube,313.5,J07,books
B06305,10441,2020-05-15T07:41:00.000+05:30,android,J94924,D4106,pinterest,5088.0,J959,clothing & accessories
B06305,21365,2020-03-15T03:35:00.000+05:30,android,J50396,C6287,facebook,5088.0,J959,clothing & accessories
B06305,25107,2020-01-15T13:01:00.000+05:30,web,I995,D6183,facebook,5088.0,J959,clothing & accessories
B09664,9445,2020-10-15T07:10:00.000+05:30,web,I70969,I3148,linkedin,1340.5,B0489,books
B12158,634,2020-03-15T00:09:00.000+05:30,android,J47570,G4813,google,633.5,B945,computers & accessories
B12680,1440,2020-12-15T00:22:00.000+05:30,web,I42421,C7275,youtube,29760.0,H89,computers & accessories
B12680,27297,2020-02-15T14:08:00.000+05:30,android,J26621,I523,google,29760.0,H89,computers & accessories
B12680,4016,2020-03-15T01:15:00.000+05:30,android,J47641,H0771,google,29760.0,H89,computers & accessories
B14386,858,2020-03-15T00:12:00.000+05:30,android,J3401,C0130,facebook,672.0,C554,baby
B24780,653,2020-12-15T00:09:00.000+05:30,web,I40077,D9080,linkedin,1593.5,I251,electronics
C0623,44941,2020-02-15T20:23:00.000+05:30,android,J16353,F4155,youtube,1209.5,H844,books
C9402,2115,2020-12-15T00:31:00.000+05:30,web,I36610,F8497,youtube,156.5,J583,books
C9402,22221,2020-10-15T10:54:00.000+05:30,web,I76291,D8267,youtube,156.5,J583,books
C9402,21992,2020-10-15T10:48:00.000+05:30,web,I76291,D8267,youtube,156.5,J583,books
C9402,12902,2020-02-15T08:45:00.000+05:30,android,J25275,G8499,google,156.5,J583,books
C9402,37211,2020-03-15T18:00:00.000+05:30,android,J28987,H2172,youtube,156.5,J583,books
C9402,27930,2020-01-15T14:25:00.000+05:30,web,I96594,E7688,linkedin,156.5,J583,books
C9402,21960,2020-10-15T10:48:00.000+05:30,web,I76291,D8267,youtube,156.5,J583,books
C9402,26244,2020-03-15T13:42:00.000+05:30,android,J29934,C8222,google,156.5,J583,books
C9402,22846,2020-10-15T12:07:00.000+05:30,web,I77512,D7574,youtube,156.5,J583,books
D1686,12233,2020-02-15T08:30:00.000+05:30,android,J19559,F9130,google,1033.5,D41,computers & accessories
D9234,33299,2020-12-15T16:26:00.000+05:30,web,I5646,D8665,youtube,944.5,J65,garden & outdoors
D9234,33319,2020-12-15T16:27:00.000+05:30,web,I5646,D8665,facebook,944.5,J65,garden & outdoors
E1240,44135,2020-12-15T20:07:00.000+05:30,web,I58490,E5218,google,6368.0,G996,furniture
F8276,23237,2020-09-15T12:18:00.000+05:30,android,J53143,F0883,google,992.0,E52,beauty
H0322,39221,2020-03-15T18:38:00.000+05:30,android,J40570,H7287,google,128.0,D999,computers & accessories
H0322,40453,2020-03-15T19:04:00.000+05:30,android,J40570,H7287,facebook,128.0,D999,computers & accessories
H0322,40470,2020-03-15T19:05:00.000+05:30,android,J40570,H7287,facebook,128.0,D999,computers & accessories
H0322,48375,2020-09-15T21:13:00.000+05:30,android,J64034,H5434,youtube,128.0,D999,computers & accessories
H0322,49065,2020-02-15T21:23:00.000+05:30,android,J17245,H7287,linkedin,128.0,D999,computers & accessories
H0322,39752,2020-03-15T18:49:00.000+05:30,android,J40570,H7287,google,128.0,D999,computers & accessories
H0322,39595,2020-03-15T18:45:00.000+05:30,android,J40570,H7287,youtube,128.0,D999,computers & accessories
H0322,39907,2020-03-15T18:53:00.000+05:30,android,J40570,H7287,youtube,128.0,D999,computers & accessories
H9328,3271,2020-11-15T00:56:00.000+05:30,web,I13888,E9839,youtube,1858.5,F410,garden & outdoors
H9328,27925,2020-03-15T14:25:00.000+05:30,android,J42984,G1923,google,1858.5,F410,garden & outdoors
H9328,33450,2020-03-15T16:30:00.000+05:30,android,J33965,E5993,google,1858.5,F410,garden & outdoors
H9328,10299,2020-02-15T07:36:00.000+05:30,android,J27319,B5663,google,1858.5,F410,garden & outdoors
H9328,33570,2020-03-15T16:33:00.000+05:30,android,J33965,E5993,facebook,1858.5,F410,garden & outdoors
H9328,2394,2020-05-15T00:36:00.000+05:30,android,J88885,J70,google,1858.5,F410,garden & outdoors
H9328,34851,2020-03-15T17:03:00.000+05:30,android,J4422,H2172,youtube,1858.5,F410,garden & outdoors
H9328,1914,2020-02-15T00:29:00.000+05:30,android,J16041,F7857,facebook,1858.5,F410,garden & outdoors
H9328,21961,2020-10-15T10:48:00.000+05:30,web,I7512,F6553,google,1858.5,F410,garden & outdoors
H9328,33586,2020-03-15T16:33:00.000+05:30,android,J33965,E5993,linkedin,1858.5,F410,garden & outdoors
H9328,10282,2020-02-15T07:35:00.000+05:30,android,J27319,B5663,facebook,1858.5,F410,garden & outdoors
H9328,10352,2020-02-15T07:38:00.000+05:30,android,J27319,B5663,google,1858.5,F410,garden & outdoors
H9328,20854,2020-12-15T12:24:00.000+05:30,web,I26315,B6034,google,1858.5,F410,garden & outdoors
I0504,3413,2020-10-15T01:00:00.000+05:30,web,I78690,C9131,google,410.0,I630,collectibles
I3322,32831,2020-02-15T16:13:00.000+05:30,web,J0887,B453,youtube,464.0,F251,clothing & accessories
I9810,29067,2020-01-15T14:53:00.000+05:30,web,I89928,J2549,google,2338.5,E057,garden & outdoors
B00865,37492,2020-02-15T18:05:00.000+05:30,web,J10778,E3591,linkedin,2848.0,H392,computers & accessories
B01095,820,2020-02-15T00:12:00.000+05:30,android,J16041,F7857,google,57.5,D248,electronics
B01095,636,2020-02-15T00:09:00.000+05:30,android,J16041,F7857,linkedin,57.5,D248,electronics
B13776,21487,2020-12-15T12:38:00.000+05:30,web,I40664,H8530,facebook,576.0,C768,garden & outdoors
B15361,11275,2020-12-15T08:04:00.000+05:30,web,I56408,D2967,google,467.5,F14,electronics
B17986,18870,2020-10-15T10:39:00.000+05:30,web,I66176,H691,google,316.5,F704,garden & outdoors
B17986,19982,2020-03-15T03:04:00.000+05:30,android,J41382,E5369,linkedin,316.5,F704,garden & outdoors
B17986,27959,2020-12-15T14:26:00.000+05:30,web,I50932,C4253,google,316.5,F704,garden & outdoors
B17986,19798,2020-03-15T03:00:00.000+05:30,android,J41382,E5369,youtube,316.5,F704,garden & outdoors
B17986,45190,2020-01-15T20:27:00.000+05:30,web,I87706,C7288,google,316.5,F704,garden & outdoors
B17986,20297,2020-03-15T03:03:00.000+05:30,android,J41382,E5369,linkedin,316.5,F704,garden & outdoors
B17986,31960,2020-03-15T15:55:00.000+05:30,android,J35425,G4657,google,316.5,F704,garden & outdoors
B17986,20292,2020-03-15T03:10:00.000+05:30,android,J41382,E5369,youtube,316.5,F704,garden & outdoors
B17986,22781,2020-04-15T12:06:00.000+05:30,android,J80475,G738,youtube,316.5,F704,garden & outdoors
B17986,28138,2020-12-15T14:30:00.000+05:30,web,I50932,C4253,google,316.5,F704,garden & outdoors
B17986,27885,2020-12-15T14:23:00.000+05:30,web,I50932,C4253,google,316.5,F704,garden & outdoors
B17986,21850,2020-09-15T09:45:00.000+05:30,android,J63314,E691,youtube,316.5,F704,garden & outdoors
B17986,23121,2020-12-15T12:15:00.000+05:30,web,I59937,C7531,facebook,316.5,F704,garden & outdoors
B17986,21724,2020-09-15T09:43:00.000+05:30,android,J63314,E691,youtube,316.5,F704,garden & outdoors
B17986,28064,2020-12-15T14:28:00.000+05:30,web,I50932,C4253,youtube,316.5,F704,garden & outdoors
B17986,28094,2020-12-15T14:29:00.000+05:30,web,I50932,C4253,linkedin,316.5,F704,garden & outdoors
C0472,16630,2020-12-15T09:59:00.000+05:30,web,I32708,C8813,facebook,316.5,G853,clothing & accessories
E4721,10993,2020-12-15T07:57:00.000+05:30,web,I46745,F7371,youtube,1801.5,G162,books
F2957,7974,2020-02-15T06:05:00.000+05:30,android,J1368,C0300,google,2275.0,J943,baby
F6512,45399,2020-11-15T20:31:00.000+05:30,web,H92391,C5285,linkedin,2553.5,F311,clothing & accessories
H4104,42116,2020-02-15T19:33:00.000+05:30,android,J17030,D6944,linkedin,160.5,C111,electronics
I1595,33312,2020-04-15T16:27:00.000+05:30,android,J8270,I330,youtube,3196.5,C874,garden & outdoors
I544,7872,2020-03-15T05:56:00.000+05:30,android,J3505,I7961,youtube,15776.0,E382,clothing & accessories
J6456,45288,2020-03-15T20:29:00.000+05:30,android,J45851,E1105,google,777.5,H071,computers & accessories
J6456,29455,2020-10-15T15:03:00.000+05:30,web,I65151,D3446,linkedin,777.5,H071,computers & accessories
J6456,45713,2020-11-15T20:37:00.000+05:30,web,H92271,F8053,twitter,777.5,H071,computers & accessories
J6559,34979,2020-09-15T17:07:00.000+05:30,android,J61907,E3179,google,729.5,H615,apps & games
J6559,34878,2020-09-15T17:04:00.000+05:30,android,J61907,E3179,google,729.5,H615,apps & games
B11871,5349,2020-01-15T02:05:00.000+05:30,web,J06376,I0664,youtube,476.5,I078,clothing & accessories
B11871,5346,2020-01-15T02:05:00.000+05:30,web,J06376,I0664,youtube,476.5,I078,clothing & accessories
B11871,1175,2020-03-15T00:18:00.000+05:30,android,J3303,E3308,youtube,476.5,I078,clothing & accessories
B17861,20807,2020-12-15T12:22:00.000+05:30,web,I48358,G6414,facebook,30928.5,D812,collectibles
B201,1504,2020-12-15T00:23:00.000+05:30,web,I37830,G1688,linkedin,1080.0,C358,beauty
B20658,12923,2020-12-15T08:46:00.000+05:30,web,I45599,C9785,google,1216.0,G673,collectibles
B20957,2888,2020-12-15T00:46:00.000+05:30,web,I47126,I8768,youtube,9600.0,G122,beauty
B9610,33684,2020-09-15T16:35:00.000+05:30,android,J63573,C0488,google,313.5,H998,electronics
C1941,45518,2020-02-15T20:33:00.000+05:30,android,J1430,D0403,facebook,700.5,B840,books
C1941,11998,2020-12-15T08:24:00.000+05:30,web,I28415,G3319,linkedin,700.5,B840,books
C7574,10812,2020-03-15T07:53:00.000+05:30,android,J28926,E2584,youtube,572.5,F168,apps & games
C7574,39148,2020-02-15T18:36:00.000+05:30,android,J19202,H4330,youtube,572.5,F168,apps & games
D1382,4458,2020-09-15T01:29:00.000+05:30,android,J61847,C3413,youtube,448.5,E547,beauty
D7765,28730,2020-01-15T14:46:00.000+05:30,web,I88370,I0534,youtube,1024.0,E025,baby
E4819,6258,2020-03-15T03:10:00.000+05:30,android,J42453,B9118,facebook,1920.5,H314,books
E4819,6270,2020-03-15T03:03:00.000+05:30,android,J42453,B9118,google,1920.5,H314,books
E4819,6254,2020-03-15T03:10:00.000+05:30,android,J42453,B9118,facebook,1920.5,H314,books
E9081,16466,2020-04-15T09:56:00.000+05:30,android,J7375,D1914,google,880.0,H312,apps & games
E9081,30545,2020-09-15T15:28:00.000+05:30,android,J60644,E2997,youtube,880.0,H312,apps & games
F0369,18406,2020-03-15T10:30:00.000+05:30,android,J44741,I4728,youtube,224.0,I661,books
F2780,46505,2020-11-15T20:49:00.000+05:30,web,H91740,D8187,twitter,924.5,C212,apps & games
F2780,46880,2020-11-15T20:53:00.000+05:30,web,H91740,D8187,twitter,924.5,C212,apps & games
F9415,2693,2020-10-15T00:42:00.000+05:30,web,I75884,B5896,youtube,503.0,C835,collectibles
G3869,7753,2020-11-15T05:44:00.000+05:30,web,I16070,I4649,linkedin,1372.5,D055,computers & accessories
G8968,6641,2020-10-15T03:46:00.000+05:30,web,I76462,D6357,youtube,1612.5,B0392,computers & accessories
G8968,49170,2020-11-15T21:25:00.000+05:30,web,I08498,B5329,linkedin,1612.5,B0392,computers & accessories
G8968,9937,2020-12-15T07:24:00.000+05:30,web,I36323,G524,linkedin,1612.5,B0392,computers & accessories
G8968,41416,2020-11-15T19:22:00.000+05:30,web,I17826,I7481,youtube,1612.5,B0392,computers & accessories
G8968,44610,2020-10-15T20:16:00.000+05:30,web,I77578,H8528,google,1612.5,B0392,computers & accessories
G8968,49992,2020-11-15T21:39:00.000+05:30,web,H95576,C2285,twitter,1612.5,B0392,computers & accessories
G8968,40343,2020-11-15T19:02:00.000+05:30,web,I04787,I561,google,1612.5,B0392,computers & accessories
G9038,17479,2020-01-15T10:13:00.000+05:30,web,I95597,H000,google,1066.0,D412,apps & games
G9038,40231,2020-10-15T18:59:00.000+05:30,web,I61887,H5192,youtube,1066.0,D412,apps & games
G9038,17591,2020-01-15T10:15:00.000+05:30,web,I95597,H000,google,1066.0,D412,apps & games
G9038,17567,2020-01-15T10:14:00.000+05:30,web,I95597,H000,facebook,1066.0,D412,apps & games
G9038,17589,2020-01-15T10:15:00.000+05:30,web,I95597,H000,facebook,1066.0,D412,apps & games
G9038,32556,2020-03-15T16:07:00.000+05:30,android,J33623,D4441,facebook,1066.0,D412,apps & games
H7949,2448,2020-10-15T00:37:00.000+05:30,web,I68681,E6528,facebook,219.5,E534,collectibles
I6773,49490,2020-03-15T21:31:00.000+05:30,android,J36936,G0401,facebook,2201.5,C874,clothing & accessories
J0352,28903,2020-11-15T14:50:00.000+05:30,web,I00914,B8701,twitter,4368.0,D184,furniture
J0352,2802,2020-11-15T00:44:00.000+05:30,web,H9192,C5172,twitter,4368.0,D184,furniture
J4423,47431,2020-10-15T21:01:00.000+05:30,web,I85953,H6497,youtube,960.0,G624,electronics
B06958,9740,2020-01-15T07:18:00.000+05:30,web,J00563,I6108,youtube,732.5,C652,garden & outdoors
B06958,9643,2020-01-15T07:15:00.000+05:30,web,J00563,I6108,youtube,732.5,C652,garden & outdoors
B06958,9012,2020-10-15T06:53:00.000+05:30,web,I70969,I3148,google,732.5,C652,garden & outdoors
B14322,20143,2020-03-15T03:07:00.000+05:30,android,J31583,F2417,linkedin,8928.0,B0083,computers & accessories
B14322,20383,2020-03-15T03:13:00.000+05:30,android,J31583,F2417,linkedin,8928.0,B0083,computers & accessories
B17846,8004,2020-11-15T06:07:00.000+05:30,web,I13403,C4576,facebook,320.0,H284,beauty
B17846,8042,2020-11-15T06:10:00.000+05:30,web,I13403,C4576,youtube,320.0,H284,beauty
B18798,2270,2020-05-15T00:34:00.000+05:30,android,J90638,D7514,youtube,348.0,G648,furniture
B18798,34005,2020-09-15T16:43:00.000+05:30,android,J68918,H9696,youtube,348.0,G648,furniture
B2364,2823,2020-12-15T00:45:00.000+05:30,web,I54389,C938,facebook,1472.0,F738,garden & outdoors
B30831,12730,2020-01-15T08:42:00.000+05:30,web,J00563,I6108,linkedin,6784.0,G867,beauty
B30831,12533,2020-01-15T08:37:00.000+05:30,web,J00563,I6108,youtube,6784.0,G867,beauty
B30831,15922,2020-01-15T09:46:00.000+05:30,web,I87519,D5558,google,6784.0,G867,beauty
B5679,683,2020-01-15T00:10:00.000+05:30,web,I91986,C1985,google,160.5,G39,collectibles
B6891,46883,2020-11-15T20:54:00.000+05:30,web,I15343,E1449,youtube,2879.0,J533,beauty
B6967,38079,2020-10-15T18:14:00.000+05:30,web,I73555,E2971,facebook,348.5,B0011,books
B9977,27651,2020-12-15T14:18:00.000+05:30,web,I51942,B7824,youtube,1852.5,G,electronics
C245,7086,2020-04-15T04:40:00.000+05:30,android,J80420,B4975,youtube,790.0,I579,books
C245,7102,2020-04-15T04:42:00.000+05:30,android,J80420,B4975,youtube,790.0,I579,books
D2821,48004,2020-09-15T21:08:00.000+05:30,android,J64034,H5434,linkedin,1440.0,G63,garden & outdoors
D2821,22394,2020-03-15T03:57:00.000+05:30,android,J37978,E7041,google,1440.0,G63,garden & outdoors
D2821,48185,2020-09-15T21:10:00.000+05:30,android,J57775,G4511,linkedin,1440.0,G63,garden & outdoors
D2821,29299,2020-05-15T14:58:00.000+05:30,android,J9075,F6941,google,1440.0,G63,garden & outdoors
D2821,28529,2020-01-15T14:41:00.000+05:30,web,I8951,G6962,linkedin,1440.0,G63,garden & outdoors
D2821,35846,2020-05-15T17:27:00.000+05:30,android,J96420,D7009,pinterest,1440.0,G63,garden & outdoors
D913,4263,2020-03-15T01:22:00.000+05:30,android,J37356,F2744,linkedin,2918.0,C102,electronics
E3658,1669,2020-12-15T00:25:00.000+05:30,web,I50824,E6213,facebook,1028.0,E297,collectibles
F2280,17076,2020-09-15T10:07:00.000+05:30,android,J51135,E6661,linkedin,3040.0,H455,collectibles
F2280,49284,2020-04-15T21:27:00.000+05:30,android,J83958,E4991,google,3040.0,H455,collectibles
F2280,7945,2020-01-15T06:03:00.000+05:30,web,I98004,C5146,youtube,3040.0,H455,collectibles
F2280,17070,2020-09-15T10:07:00.000+05:30,android,J51135,E6661,youtube,3040.0,H455,collectibles
F472,31671,2020-01-15T15:49:00.000+05:30,web,I8903,D1767,google,7220.0,G113,furniture
F472,31230,2020-01-15T15:41:00.000+05:30,web,I8903,D1767,facebook,7220.0,G113,furniture
F472,31191,2020-01-15T15:40:00.000+05:30,web,I8903,D1767,google,7220.0,G113,furniture
F472,31146,2020-01-15T15:39:00.000+05:30,web,I8903,D1767,facebook,7220.0,G113,furniture
F472,2320,2020-04-15T00:35:00.000+05:30,android,J85876,H4550,facebook,7220.0,G113,furniture
F472,31252,2020-01-15T15:42:00.000+05:30,web,I8903,D1767,google,7220.0,G113,furniture
F472,31573,2020-01-15T15:47:00.000+05:30,web,I8903,D1767,linkedin,7220.0,G113,furniture
F5096,36779,2020-10-15T17:50:00.000+05:30,web,I73555,E2971,google,3778.5,B032,garden & outdoors
F5096,32029,2020-12-15T15:56:00.000+05:30,web,I40221,E6481,linkedin,3778.5,B032,garden & outdoors
F5096,6763,2020-12-15T04:01:00.000+05:30,web,I49294,F733,youtube,3778.5,B032,garden & outdoors
F5096,18340,2020-04-15T10:28:00.000+05:30,android,J84302,H7381,pinterest,3778.5,B032,garden & outdoors
F5096,25156,2020-10-15T13:13:00.000+05:30,web,I66920,I68,facebook,3778.5,B032,garden & outdoors
F5096,24404,2020-04-15T12:52:00.000+05:30,android,J80057,H875,youtube,3778.5,B032,garden & outdoors
F5096,6755,2020-12-15T04:00:00.000+05:30,web,I49294,F733,linkedin,3778.5,B032,garden & outdoors
F5096,18259,2020-04-15T10:27:00.000+05:30,android,J84302,H7381,pinterest,3778.5,B032,garden & outdoors
G4924,10159,2020-11-15T07:31:00.000+05:30,web,H9319,F1259,linkedin,1347.5,D766,collectibles
G4924,17935,2020-10-15T10:21:00.000+05:30,web,I69246,H3011,linkedin,1347.5,D766,collectibles
G4924,10737,2020-10-15T07:50:00.000+05:30,web,I76529,G8916,linkedin,1347.5,D766,collectibles
G4924,38041,2020-10-15T18:13:00.000+05:30,web,I81016,J0675,google,1347.5,D766,collectibles
I0461,24932,2020-02-15T13:06:00.000+05:30,android,J20952,D6908,youtube,960.0,C874,baby
I0461,24978,2020-02-15T13:07:00.000+05:30,android,J20952,D6908,google,960.0,C874,baby
I0461,30047,2020-03-15T15:16:00.000+05:30,android,J48361,D1678,youtube,960.0,C874,baby
I0461,26808,2020-12-15T13:56:00.000+05:30,web,I29628,H2047,facebook,960.0,C874,baby
I0461,34971,2020-12-15T17:07:00.000+05:30,web,I51402,C8475,linkedin,960.0,C874,baby
I0461,34397,2020-12-15T16:53:00.000+05:30,web,I51402,C8475,facebook,960.0,C874,baby
I0461,35072,2020-12-15T17:09:00.000+05:30,web,I51402,C8475,youtube,960.0,C874,baby
I0461,34861,2020-12-15T17:04:00.000+05:30,web,I51402,C8475,facebook,960.0,C874,baby
I0461,34001,2020-09-15T16:43:00.000+05:30,android,J60353,D2766,linkedin,960.0,C874,baby
I0461,24883,2020-02-15T13:04:00.000+05:30,android,J20952,D6908,facebook,960.0,C874,baby
I0461,34435,2020-12-15T16:54:00.000+05:30,web,I51402,C8475,youtube,960.0,C874,baby
I455,44157,2020-01-15T20:07:00.000+05:30,web,I95658,E9310,linkedin,136.5,E220,apps & games
J457,30337,2020-12-15T15:23:00.000+05:30,web,I35120,C8226,facebook,1209.5,G09,clothing & accessories
B2439,23492,2020-10-15T12:25:00.000+05:30,web,I75002,H1600,linkedin,9920.0,J015,collectibles
B2439,30360,2020-03-15T15:23:00.000+05:30,android,J42610,D9323,linkedin,9920.0,J015,collectibles
B2439,30246,2020-03-15T15:20:00.000+05:30,android,J42610,D9323,facebook,9920.0,J015,collectibles
B24876,13060,2020-10-15T08:49:00.000+05:30,web,I68948,H5850,youtube,403.0,G512,computers & accessories
B9576,43956,2020-11-15T20:03:00.000+05:30,web,I19610,E1963,youtube,2649.5,B343,garden & outdoors
E6127,17832,2020-02-15T10:19:00.000+05:30,android,J27384,H6568,linkedin,1148.5,H494,apps & games
F0919,36033,2020-03-15T17:31:00.000+05:30,android,J30347,D238,linkedin,1878.0,C724,books
G1121,49049,2020-03-15T21:23:00.000+05:30,android,J44288,I5067,facebook,3107.5,G830,beauty
H0653,16691,2020-10-15T10:00:00.000+05:30,web,I78778,D1832,google,973.0,H203,collectibles
H1966,2574,2020-02-15T00:40:00.000+05:30,web,J11152,E7807,facebook,1884.5,G598,apps & games
H1966,2534,2020-02-15T00:39:00.000+05:30,web,J11152,E7807,youtube,1884.5,G598,apps & games
H3091,30536,2020-04-15T15:27:00.000+05:30,android,J78557,H3867,youtube,636.5,E452,baby
H4441,4250,2020-03-15T01:21:00.000+05:30,android,J47641,H0771,youtube,1267.0,I386,furniture
H8332,11925,2020-11-15T08:22:00.000+05:30,web,I22548,J0694,linkedin,3888.0,H865,clothing & accessories
H8332,44429,2020-02-15T20:12:00.000+05:30,android,J23584,J988,linkedin,3888.0,H865,clothing & accessories
H8332,11821,2020-09-15T08:19:00.000+05:30,android,J62868,F4383,facebook,3888.0,H865,clothing & accessories
H8332,16738,2020-01-15T10:01:00.000+05:30,web,J05625,E9162,facebook,3888.0,H865,clothing & accessories
