item_id,Entity_id,event_timestamp,device_type_t,visitor_session_c,visitor_id,redirection_source_t,item_unit_price_a,product_type_c,department_n
B9360,46198,2020-04-15T20:44:00.000+05:30,android,J80367,B3922,linkedin,18713.5,F208,apps & games
B9360,35556,2021-01-15T08:31:00.000+05:30,iphone,B19433,I1531,google,18713.5,F208,apps & games
B9360,23556,2023-10-15T12:27:00.000+05:30,iphone,G25141,D8499,youtube,18713.5,F208,apps & games
B9360,18166,2023-10-15T10:25:00.000+05:30,iphone,G07972,B5009,google,18713.5,F208,apps & games
E3529,9819,2021-09-15T09:19:00.000+05:30,iphone,B030147,D7132,google,102400.0,C396,furniture
B03221,44333,2023-03-15T20:03:00.000+05:30,android,H06056,G5758,google,29408.0,B943,collectibles
B03221,42686,2023-11-15T19:41:00.000+05:30,iphone,F37748,D7641,linkedin,29408.0,B943,collectibles
B10737,21305,2021-03-15T07:17:00.000+05:30,iphone,B85492,H4254,google,13570.5,G239,apps & games
B23288,8353,2023-07-15T06:26:00.000+05:30,web,H68735,E7520,twitter,51264.0,D184,books
B32156,22423,2020-11-15T11:58:00.000+05:30,web,I14799,C3661,youtube,33504.0,D468,beauty
B32156,35390,2020-09-15T17:16:00.000+05:30,android,J57141,F4745,linkedin,33504.0,D468,beauty
E8376,1660,2022-03-15T00:25:00.000+05:30,iphone,E49408,F2485,facebook,14048.0,J344,computers & accessories
F1939,46082,2021-02-15T09:23:00.000+05:30,iphone,B33959,F8614,linkedin,12160.0,D608,clothing & accessories
F1939,39208,2020-10-15T18:37:00.000+05:30,web,I69932,H4113,facebook,12160.0,D608,clothing & accessories
H4019,17858,2023-01-15T10:20:00.000+05:30,iphone,F63245,B5497,linkedin,20736.0,F293,apps & games
B03298,41921,2022-01-15T19:31:00.000+05:30,iphone,D59890,B7261,youtube,19776.0,J344,apps & games
B14426,23994,2022-12-15T12:39:00.000+05:30,iphone,D00628,F6109,linkedin,10560.0,J189,clothing & accessories
C7439,44435,2021-10-15T19:28:00.000+05:30,iphone,C10360,D5476,twitter,47211.0,B0331,furniture
C7439,7971,2021-12-15T20:01:00.000+05:30,iphone,B67056,J134,facebook,47211.0,B0331,furniture
B06181,4605,2023-10-15T01:34:00.000+05:30,iphone,G21704,H344,facebook,18240.0,H521,clothing & accessories
B31974,18429,2023-08-15T10:30:00.000+05:30,web,H64773,H9405,twitter,25563.5,D184,beauty
B3916,33193,2021-12-15T19:20:00.000+05:30,iphone,B61260,D0626,youtube,24800.0,G035,clothing & accessories
D3543,33960,2023-10-15T16:41:00.000+05:30,iphone,G32806,H9560,linkedin,11904.0,H705,books
E4090,9266,2022-02-15T07:04:00.000+05:30,iphone,E13019,H158,linkedin,11119.0,E133,electronics
E4090,21186,2023-01-15T01:31:00.000+05:30,iphone,F55391,E2178,youtube,11119.0,E133,electronics
E4090,9337,2022-02-15T07:06:00.000+05:30,iphone,E13019,H158,linkedin,11119.0,E133,electronics
E4090,49830,2021-02-15T09:22:00.000+05:30,iphone,B46117,I1265,google,11119.0,E133,electronics
F5875,44369,2021-03-15T12:41:00.000+05:30,iphone,B86391,H0982,youtube,24320.0,I994,garden & outdoors
I7576,1454,2022-10-15T00:22:00.000+05:30,iphone,D04127,H951,youtube,16000.0,I189,furniture
J1414,49951,2021-03-15T20:36:00.000+05:30,iphone,B93471,C4098,youtube,24154.0,D426,garden & outdoors
B07379,919,2022-02-15T00:13:00.000+05:30,iphone,E29604,E8428,linkedin,27232.0,E22,garden & outdoors
B10411,35733,2021-08-15T07:25:00.000+05:30,iphone,B04727,E5030,google,63680.0,F411,computers & accessories
E5780,12859,2023-07-15T08:45:00.000+05:30,web,H80456,E0496,twitter,13132.5,B422,books
E7863,17299,2021-12-15T07:17:00.000+05:30,iphone,B62028,G1132,youtube,13619.0,G239,baby
E7863,22914,2021-05-15T13:44:00.000+05:30,iphone,C62896,H9704,linkedin,13619.0,G239,baby
E7863,14009,"",iphone,B077106,E6089,youtube,13619.0,G239,baby
E7863,13909,2021-12-15T07:17:00.000+05:30,iphone,B70533,E9971,linkedin,13619.0,G239,baby
E7863,5459,2020-03-15T02:03:00.000+05:30,android,J28507,F2307,linkedin,13619.0,G239,baby
E7863,8076,2022-10-15T06:10:00.000+05:30,iphone,D30067,E3554,linkedin,13619.0,G239,baby
E7863,18573,2020-04-15T10:33:00.000+05:30,android,J84302,H7381,pinterest,13619.0,G239,baby
E7863,6516,2023-07-15T03:31:00.000+05:30,web,H79846,C0771,twitter,13619.0,G239,baby
E7863,32070,2021-11-15T13:47:00.000+05:30,iphone,C4132,H1952,youtube,13619.0,G239,baby
E7863,4685,2022-01-15T01:36:00.000+05:30,iphone,D57617,E6672,facebook,13619.0,G239,baby
E7863,30394,2023-09-15T15:24:00.000+05:30,android,H22900,I7732,google,13619.0,G239,baby
E7863,33809,2023-11-15T16:38:00.000+05:30,iphone,F33269,F1219,google,13619.0,G239,baby
E7863,16157,2020-12-15T09:50:00.000+05:30,web,I44974,B9779,google,13619.0,G239,baby
E7863,15088,2022-03-15T09:30:00.000+05:30,iphone,E61818,H1952,linkedin,13619.0,G239,baby
E7863,32048,2021-11-15T12:28:00.000+05:30,iphone,C4132,H1952,pinterest,13619.0,G239,baby
E7863,18946,2022-04-15T10:41:00.000+05:30,iphone,E84736,E7180,youtube,13619.0,G239,baby
E7863,8254,2022-10-15T06:20:00.000+05:30,iphone,D31048,I8169,pinterest,13619.0,G239,baby
E7863,8960,2022-11-15T06:51:00.000+05:30,iphone,D76750,H1952,linkedin,13619.0,G239,baby
E7863,16517,2021-07-15T03:57:00.000+05:30,iphone,B055367,C4494,google,13619.0,G239,baby
E7863,16557,2021-12-15T07:12:00.000+05:30,iphone,B62028,G1132,youtube,13619.0,G239,baby
E7863,14027,2021-11-15T15:08:00.000+05:30,iphone,C50918,D7050,pinterest,13619.0,G239,baby
E7863,13646,2021-12-15T07:17:00.000+05:30,iphone,B70533,E9971,google,13619.0,G239,baby
E7863,14159,2021-04-15T12:14:00.000+05:30,iphone,C22770,E9043,twitter,13619.0,G239,baby
E7863,17178,2021-12-15T07:17:00.000+05:30,iphone,B62028,G1132,youtube,13619.0,G239,baby
E7863,7688,2022-01-15T05:38:00.000+05:30,iphone,D60949,D8894,youtube,13619.0,G239,baby
E7863,32349,2022-04-15T16:03:00.000+05:30,iphone,E86062,H514,youtube,13619.0,G239,baby
E7863,12095,2023-10-15T08:27:00.000+05:30,android,G46176,F5043,linkedin,13619.0,G239,baby
E7863,9015,2022-11-15T06:53:00.000+05:30,iphone,D76750,H1952,facebook,13619.0,G239,baby
E7863,16445,2021-12-15T12:17:00.000+05:30,iphone,B62028,G1132,linkedin,13619.0,G239,baby
E7863,8160,2023-11-15T06:16:00.000+05:30,iphone,F30607,F2203,linkedin,13619.0,G239,baby
E7863,9055,2022-11-15T06:55:00.000+05:30,iphone,D76750,H1952,linkedin,13619.0,G239,baby
E7863,27512,2022-12-15T14:14:00.000+05:30,iphone,C72997,G1132,youtube,13619.0,G239,baby
E7863,2638,2020-04-15T00:41:00.000+05:30,android,J83299,B5326,linkedin,13619.0,G239,baby
E7863,16389,2021-12-15T19:21:00.000+05:30,iphone,B62028,G1132,youtube,13619.0,G239,baby
E7863,17793,2021-01-15T01:57:00.000+05:30,iphone,B083844,D0077,google,13619.0,G239,baby
E7863,8895,2022-11-15T06:48:00.000+05:30,iphone,D76750,H1952,youtube,13619.0,G239,baby
E7863,4843,2021-12-15T07:55:00.000+05:30,iphone,B68293,I1097,google,13619.0,G239,baby
E7863,8977,2022-11-15T06:52:00.000+05:30,iphone,D76750,H1952,pinterest,13619.0,G239,baby
E7863,33948,2023-11-15T16:41:00.000+05:30,iphone,F33269,F1219,facebook,13619.0,G239,baby
E7863,15157,2023-03-15T09:31:00.000+05:30,android,H09423,G893,youtube,13619.0,G239,baby
E7863,35454,2022-04-15T17:17:00.000+05:30,iphone,E92665,E3476,youtube,13619.0,G239,baby
E7863,15462,2020-05-15T09:37:00.000+05:30,android,J87962,I7732,youtube,13619.0,G239,baby
E7863,15146,2022-03-15T09:31:00.000+05:30,iphone,E61818,H1952,facebook,13619.0,G239,baby
E7863,5995,2021-02-15T15:31:00.000+05:30,iphone,B31692,I6033,google,13619.0,G239,baby
E7863,8911,2022-11-15T06:49:00.000+05:30,iphone,D76750,H1952,pinterest,13619.0,G239,baby
E7863,30361,2023-09-15T15:23:00.000+05:30,android,H22900,I7732,google,13619.0,G239,baby
G6893,29640,2021-04-15T12:14:00.000+05:30,iphone,C30109,D8970,linkedin,16062.5,I310,garden & outdoors
G6893,29597,"",iphone,C30109,D8970,facebook,16062.5,I310,garden & outdoors
G6893,46371,2023-07-15T20:47:00.000+05:30,web,H70380,D7307,facebook,16062.5,I310,garden & outdoors
H4170,43258,2020-05-15T19:51:00.000+05:30,android,J96567,C7770,pinterest,12825.5,E840,apps & games
H467,45682,2023-01-15T20:36:00.000+05:30,iphone,F5982,F9669,linkedin,47664.0,D38,beauty
H467,40523,2020-02-15T19:06:00.000+05:30,android,J26169,F8543,linkedin,47664.0,D38,beauty
H467,34020,2022-10-15T16:43:00.000+05:30,iphone,D15665,F9669,facebook,47664.0,D38,beauty
H467,49682,2022-11-15T21:34:00.000+05:30,iphone,D85572,F8543,pinterest,47664.0,D38,beauty
H467,31448,2023-08-15T15:45:00.000+05:30,web,H43676,C669,twitter,47664.0,D38,beauty
H467,39598,2023-03-15T18:45:00.000+05:30,android,G9073,G046,google,47664.0,D38,beauty
H467,49789,2022-11-15T21:36:00.000+05:30,iphone,D85572,F8543,linkedin,47664.0,D38,beauty
H467,4539,2023-11-15T01:31:00.000+05:30,iphone,F29662,E9468,facebook,47664.0,D38,beauty
H467,31513,2023-08-15T15:46:00.000+05:30,web,H43676,C669,linkedin,47664.0,D38,beauty
H467,31385,2023-08-15T15:44:00.000+05:30,web,H43676,C669,facebook,47664.0,D38,beauty
H467,12640,2022-03-15T08:40:00.000+05:30,iphone,E46161,G7236,youtube,47664.0,D38,beauty
H467,15652,2021-01-15T01:08:00.000+05:30,iphone,B083541,G1265,google,47664.0,D38,beauty
H467,39697,2023-03-15T18:47:00.000+05:30,android,G9073,G046,facebook,47664.0,D38,beauty
H467,40215,2020-09-15T18:59:00.000+05:30,android,J59333,F476,linkedin,47664.0,D38,beauty
H467,28473,2023-01-15T14:40:00.000+05:30,iphone,F65977,I4060,google,47664.0,D38,beauty
H467,15583,2021-01-15T01:14:00.000+05:30,iphone,B083541,G1265,google,47664.0,D38,beauty
I0738,43639,2021-03-15T09:58:00.000+05:30,iphone,B9822,C6652,youtube,21896.0,D009,furniture
B11237,17823,2022-04-15T10:19:00.000+05:30,iphone,E77835,I756,linkedin,57280.0,C427,apps & games
B11237,16010,2023-11-15T09:48:00.000+05:30,web,H85652,G6891,twitter,57280.0,C427,apps & games
B11237,18551,2023-11-15T10:33:00.000+05:30,web,H85652,G6891,facebook,57280.0,C427,apps & games
B11237,19288,2020-11-15T10:48:00.000+05:30,web,I03923,C4767,linkedin,57280.0,C427,apps & games
B11237,18490,2023-11-15T10:32:00.000+05:30,web,H85652,G6891,twitter,57280.0,C427,apps & games
B11237,18548,2020-11-15T10:33:00.000+05:30,web,I03923,C4767,facebook,57280.0,C427,apps & games
C5626,8079,2022-10-15T06:12:00.000+05:30,iphone,D18588,F6003,pinterest,18793.5,G077,baby
D5969,11407,2022-11-15T08:08:00.000+05:30,iphone,E0156,E3419,facebook,10800.0,E484,clothing & accessories
D5969,24071,2023-09-15T12:41:00.000+05:30,android,H37413,I9775,google,10800.0,E484,clothing & accessories
G1288,2675,2022-04-15T00:42:00.000+05:30,iphone,E92594,F7971,youtube,13120.0,H207,garden & outdoors
G8736,4825,2022-11-15T01:42:00.000+05:30,iphone,D76937,I4250,pinterest,18063.0,B422,furniture
H2535,12361,2022-02-15T08:33:00.000+05:30,iphone,E06608,I3788,youtube,94592.0,J015,beauty
H7687,16334,2020-12-15T09:53:00.000+05:30,web,I44974,B9779,linkedin,36579.0,G239,garden & outdoors
B09979,41895,2021-11-15T07:07:00.000+05:30,iphone,C60105,G8078,pinterest,23968.0,B756,books
B09979,17104,2022-12-15T10:07:00.000+05:30,iphone,C74434,B1528,pinterest,23968.0,B756,books
B09979,44123,2021-01-15T20:08:00.000+05:30,iphone,B084801,I7841,google,23968.0,B756,books
B13567,22430,2020-12-15T12:58:00.000+05:30,web,I55367,I0676,linkedin,14688.0,F258,baby
B4075,8843,2022-04-15T06:46:00.000+05:30,iphone,E91059,C6384,youtube,38080.0,E986,beauty
B4075,8847,2022-04-15T06:46:00.000+05:30,iphone,E91059,C6384,youtube,38080.0,E986,beauty
D6511,49203,2023-08-15T21:26:00.000+05:30,web,H4610,G987,twitter,15680.0,D406,garden & outdoors
D6511,41335,2022-11-15T19:20:00.000+05:30,iphone,D81610,B2410,facebook,15680.0,D406,garden & outdoors
E8747,8502,2023-10-15T06:32:00.000+05:30,iphone,G211,F3108,youtube,54835.0,C099,clothing & accessories
E8747,7636,2022-01-15T05:34:00.000+05:30,iphone,D60949,D8894,youtube,54835.0,C099,clothing & accessories
E8747,12503,2020-11-15T08:36:00.000+05:30,web,I17477,G6401,google,54835.0,C099,clothing & accessories
E8747,32649,2023-08-15T16:09:00.000+05:30,web,H48128,I4193,twitter,54835.0,C099,clothing & accessories
E8747,5314,2022-04-15T02:03:00.000+05:30,iphone,F02951,D6112,google,54835.0,C099,clothing & accessories
E8747,29178,2020-12-15T14:56:00.000+05:30,web,I29604,C6847,google,54835.0,C099,clothing & accessories
E8747,43423,2023-09-15T19:53:00.000+05:30,android,H40350,H3907,linkedin,54835.0,C099,clothing & accessories
E8747,23615,2020-12-15T12:28:00.000+05:30,web,I27052,B3591,google,54835.0,C099,clothing & accessories
E8747,14698,2023-10-15T09:21:00.000+05:30,android,G61507,H8742,linkedin,54835.0,C099,clothing & accessories
E8747,16632,2021-11-15T19:28:00.000+05:30,iphone,C40024,B3985,youtube,54835.0,C099,clothing & accessories
E8747,44549,2023-11-15T20:15:00.000+05:30,iphone,F51854,E6174,google,54835.0,C099,clothing & accessories
E8747,35396,2020-11-15T17:16:00.000+05:30,web,I06442,H9310,google,54835.0,C099,clothing & accessories
E8747,17005,2021-11-15T07:48:00.000+05:30,iphone,B038443,I3961,google,54835.0,C099,clothing & accessories
E8747,49734,2020-01-15T21:35:00.000+05:30,web,J02113,H4546,youtube,54835.0,C099,clothing & accessories
E8747,7826,2020-12-15T05:50:00.000+05:30,web,I53081,F071,youtube,54835.0,C099,clothing & accessories
E8747,8468,2021-11-15T19:45:00.000+05:30,iphone,C47651,H3679,youtube,54835.0,C099,clothing & accessories
E8747,2901,2023-12-15T00:47:00.000+05:30,iphone,F94519,C2304,youtube,54835.0,C099,clothing & accessories
E8747,37419,2021-02-15T15:08:00.000+05:30,iphone,B52023,H1545,youtube,54835.0,C099,clothing & accessories
E8747,14063,2021-04-15T12:16:00.000+05:30,iphone,C22770,E9043,pinterest,54835.0,C099,clothing & accessories
E8747,14623,2021-12-15T07:50:00.000+05:30,iphone,B57224,I2226,google,54835.0,C099,clothing & accessories
E8747,8645,2020-03-15T06:37:00.000+05:30,android,J38864,F1605,linkedin,54835.0,C099,clothing & accessories
E8747,33955,2021-02-15T01:15:00.000+05:30,iphone,B4217,D9886,linkedin,54835.0,C099,clothing & accessories
E8747,7986,"",iphone,C51467,G0204,pinterest,54835.0,C099,clothing & accessories
E8747,16793,2020-01-15T10:02:00.000+05:30,web,J02777,B8999,youtube,54835.0,C099,clothing & accessories
E8747,19175,2023-03-15T10:46:00.000+05:30,android,G92923,C7188,google,54835.0,C099,clothing & accessories
E8747,42296,2020-03-15T19:36:00.000+05:30,android,J41249,H3089,facebook,54835.0,C099,clothing & accessories
E8747,3382,2022-10-15T00:59:00.000+05:30,iphone,D25441,D8350,pinterest,54835.0,C099,clothing & accessories
E8747,1733,2021-11-15T03:58:00.000+05:30,iphone,C57386,D1955,linkedin,54835.0,C099,clothing & accessories
E8747,49390,2020-10-15T21:29:00.000+05:30,web,I65391,B9409,linkedin,54835.0,C099,clothing & accessories
E8747,37718,2023-07-15T18:08:00.000+05:30,web,H78127,F1117,twitter,54835.0,C099,clothing & accessories
E8747,17026,2020-01-15T10:06:00.000+05:30,web,J02777,B8999,youtube,54835.0,C099,clothing & accessories
E8747,19060,2023-03-15T10:44:00.000+05:30,android,G92923,C7188,facebook,54835.0,C099,clothing & accessories
E8747,4202,2021-10-15T10:14:00.000+05:30,iphone,B024029,G1449,google,54835.0,C099,clothing & accessories
E8747,2967,2023-12-15T00:48:00.000+05:30,iphone,F94519,C2304,facebook,54835.0,C099,clothing & accessories
E8747,2882,2021-03-15T04:51:00.000+05:30,iphone,B88876,G2266,google,54835.0,C099,clothing & accessories
E8747,5786,2020-01-15T02:31:00.000+05:30,web,I9011,J0719,youtube,54835.0,C099,clothing & accessories
E8747,28598,2022-01-15T14:43:00.000+05:30,iphone,D5545,F6270,youtube,54835.0,C099,clothing & accessories
E8747,17808,2023-08-15T10:19:00.000+05:30,web,H47061,E0726,twitter,54835.0,C099,clothing & accessories
E8747,8011,"",iphone,C51467,G0204,youtube,54835.0,C099,clothing & accessories
I0522,48813,2021-09-15T07:25:00.000+05:30,iphone,B02702,H1451,facebook,36134.0,F208,baby
J2693,27728,2023-02-15T14:20:00.000+05:30,android,G65613,D2265,youtube,31817.5,F363,baby
B030,25568,2023-10-15T13:25:00.000+05:30,iphone,G20882,F6980,google,10243.0,B270,beauty
B030,29807,2023-09-15T15:10:00.000+05:30,android,H25515,F6980,facebook,10243.0,B270,beauty
B18977,33310,2020-11-15T16:27:00.000+05:30,web,I00945,B6039,facebook,44480.0,D636,books
F3091,32353,2022-04-15T16:03:00.000+05:30,iphone,E86062,H514,linkedin,14976.0,E250,computers & accessories
F3091,8131,2022-10-15T06:14:00.000+05:30,iphone,D30067,E3554,youtube,14976.0,E250,computers & accessories
F3091,26529,2023-11-15T13:49:00.000+05:30,iphone,F43880,H0908,google,14976.0,E250,computers & accessories
G992,11176,2021-10-15T12:28:00.000+05:30,iphone,C16120,D8542,twitter,28800.0,D021,garden & outdoors
G992,33814,2023-08-15T16:38:00.000+05:30,web,H62520,G6022,facebook,28800.0,D021,garden & outdoors
G992,20385,2023-09-15T09:13:00.000+05:30,android,H24358,D921,google,28800.0,D021,garden & outdoors
G992,41394,2023-03-15T19:22:00.000+05:30,android,H16528,D1674,google,28800.0,D021,garden & outdoors
G992,20344,2023-09-15T09:12:00.000+05:30,android,H24358,D921,facebook,28800.0,D021,garden & outdoors
G992,5308,2021-01-15T13:26:00.000+05:30,iphone,B15931,D0626,google,28800.0,D021,garden & outdoors
B4399,49841,2022-01-15T21:37:00.000+05:30,iphone,D34599,J0771,linkedin,38668.5,G239,books
B4399,39721,2021-11-15T01:23:00.000+05:30,iphone,C57659,C642,youtube,38668.5,G239,books
C0804,8669,2023-11-15T06:38:00.000+05:30,iphone,F43487,F1495,google,18060.5,G503,baby
D1139,20017,2021-12-15T03:57:00.000+05:30,iphone,B69685,G9321,facebook,12000.0,J606,baby
D1139,20823,2021-11-15T12:14:00.000+05:30,iphone,C53191,C9857,pinterest,12000.0,J606,baby
D1139,10412,2023-11-15T07:40:00.000+05:30,iphone,F15941,E0147,youtube,12000.0,J606,baby
D1139,20763,"",iphone,C53191,C9857,linkedin,12000.0,J606,baby
E0798,36536,2023-10-15T17:44:00.000+05:30,iphone,G21153,I0029,facebook,18816.0,J38,baby
E0798,36479,2023-10-15T17:42:00.000+05:30,iphone,G21153,I0029,facebook,18816.0,J38,baby
E0798,36453,2023-10-15T17:42:00.000+05:30,iphone,G21153,I0029,youtube,18816.0,J38,baby
G6583,7609,2022-10-15T05:31:00.000+05:30,iphone,D09459,H994,youtube,66560.0,J314,collectibles
G6583,47628,2023-12-15T21:03:00.000+05:30,iphone,F83848,B0651,google,66560.0,J314,collectibles
G6583,49854,2023-08-15T21:37:00.000+05:30,web,H53036,B9181,twitter,66560.0,J314,collectibles
G6583,22747,2023-01-15T12:05:00.000+05:30,iphone,F56088,F7537,facebook,66560.0,J314,collectibles
G6583,22739,2023-01-15T12:05:00.000+05:30,iphone,F56088,F7537,youtube,66560.0,J314,collectibles
G6583,15181,2020-01-15T09:32:00.000+05:30,web,J01598,I7739,google,66560.0,J314,collectibles
G6583,49930,2020-01-15T21:38:00.000+05:30,web,J02113,H4546,google,66560.0,J314,collectibles
G6583,46559,2020-12-15T20:50:00.000+05:30,web,I46307,F5425,youtube,66560.0,J314,collectibles
G6583,39209,2022-04-15T18:37:00.000+05:30,iphone,E88370,I0676,google,66560.0,J314,collectibles
G6583,27499,2021-11-15T15:07:00.000+05:30,iphone,C53074,C3320,facebook,66560.0,J314,collectibles
G6583,4008,2020-04-15T01:15:00.000+05:30,android,J78350,C2613,google,66560.0,J314,collectibles
G6583,39725,2023-12-15T18:48:00.000+05:30,iphone,F7787,J0402,youtube,66560.0,J314,collectibles
G6583,49623,2023-08-15T21:33:00.000+05:30,web,H53036,B9181,twitter,66560.0,J314,collectibles
G6583,24951,2020-04-15T13:06:00.000+05:30,android,J86168,G7691,google,66560.0,J314,collectibles
G6583,6365,2022-04-15T03:17:00.000+05:30,iphone,E71096,I5902,facebook,66560.0,J314,collectibles
G6583,46248,2023-03-15T20:45:00.000+05:30,android,H03249,H7287,google,66560.0,J314,collectibles
H3414,15507,2021-04-15T19:28:00.000+05:30,iphone,C24156,H1638,twitter,24160.0,G108,baby
H3414,5598,2021-07-15T04:29:00.000+05:30,iphone,B065741,F0335,linkedin,24160.0,G108,baby
H3414,12544,2023-02-15T08:37:00.000+05:30,android,G76813,G9913,facebook,24160.0,G108,baby
H3414,43695,2023-10-15T19:58:00.000+05:30,android,G44717,H3131,youtube,24160.0,G108,baby
H3414,28726,2021-02-15T02:08:00.000+05:30,iphone,B53493,I9780,youtube,24160.0,G108,baby
H3414,4307,2020-11-15T01:23:00.000+05:30,web,I24687,I3959,youtube,24160.0,G108,baby
H6982,9779,2023-01-15T07:19:00.000+05:30,iphone,F5563,D7220,facebook,14368.0,I817,furniture
B06888,36951,2022-02-15T17:54:00.000+05:30,iphone,E09573,F9321,facebook,13516.5,F036,baby
B06888,17593,2021-04-15T15:04:00.000+05:30,iphone,C28805,F8336,pinterest,13516.5,F036,baby
B06888,7977,2021-01-15T07:20:00.000+05:30,iphone,B19118,C8885,youtube,13516.5,F036,baby
B06888,17182,2021-04-15T15:07:00.000+05:30,iphone,C28805,F8336,pinterest,13516.5,F036,baby
B06888,8194,2021-01-15T07:07:00.000+05:30,iphone,B19118,C8885,google,13516.5,F036,baby
B06888,16998,2021-04-15T15:07:00.000+05:30,iphone,C28805,F8336,youtube,13516.5,F036,baby
B06888,5285,2020-11-15T02:01:00.000+05:30,web,I18201,E5033,google,13516.5,F036,baby
B06888,45232,2022-10-15T20:28:00.000+05:30,iphone,D17449,C3775,youtube,13516.5,F036,baby
B06888,8037,2021-01-15T07:25:00.000+05:30,iphone,B19118,C8885,facebook,13516.5,F036,baby
B22531,21515,2020-09-15T09:39:00.000+05:30,android,J53628,F9675,google,102368.0,C331,collectibles
B7767,31709,2021-01-15T14:44:00.000+05:30,iphone,B085973,C515,linkedin,25536.0,J85,garden & outdoors
F4851,4407,2023-12-15T01:26:00.000+05:30,iphone,G05250,D1148,google,12608.0,G483,books
F4851,4225,2023-12-15T01:21:00.000+05:30,iphone,G05250,D1148,youtube,12608.0,G483,books
F4851,4893,2023-12-15T01:45:00.000+05:30,iphone,G05250,D1148,linkedin,12608.0,G483,books
F4851,4155,2023-12-15T01:19:00.000+05:30,iphone,G05250,D1148,google,12608.0,G483,books
F4851,4415,2023-12-15T01:27:00.000+05:30,iphone,G05250,D1148,facebook,12608.0,G483,books
F4851,4818,2023-12-15T01:41:00.000+05:30,iphone,G05250,D1148,facebook,12608.0,G483,books
H0326,18647,2020-04-15T10:35:00.000+05:30,android,J74421,G4870,linkedin,14400.0,H187,apps & games
H0326,12427,2021-01-15T13:38:00.000+05:30,iphone,B14736,B3606,google,14400.0,H187,apps & games
H0326,13649,2021-01-15T19:57:00.000+05:30,iphone,B14736,B3606,google,14400.0,H187,apps & games
H0326,14183,2023-12-15T09:12:00.000+05:30,iphone,F9266,H9118,youtube,14400.0,H187,apps & games
H0326,6116,2021-03-15T00:33:00.000+05:30,iphone,C07399,E5680,youtube,14400.0,H187,apps & games
H7848,1141,2023-01-15T00:17:00.000+05:30,iphone,F65549,E9950,google,16928.0,C475,furniture
H7848,690,2023-01-15T00:10:00.000+05:30,iphone,F65549,E9950,youtube,16928.0,C475,furniture
H7848,31825,2020-03-15T15:52:00.000+05:30,android,J3143,D8558,facebook,16928.0,C475,furniture
H7848,31761,2020-03-15T15:51:00.000+05:30,android,J3143,D8558,facebook,16928.0,C475,furniture
B17418,4377,2020-10-15T01:26:00.000+05:30,web,I84689,B4645,facebook,20400.0,G330,electronics
B17418,7177,2023-11-15T04:48:00.000+05:30,iphone,F20180,B9322,google,20400.0,G330,electronics
D8005,32850,2023-01-15T16:14:00.000+05:30,iphone,F58057,B3090,youtube,12096.0,I148,apps & games
D8005,11169,2020-09-15T08:01:00.000+05:30,android,J63569,B3090,facebook,12096.0,I148,apps & games
H0559,41337,2021-01-15T15:12:00.000+05:30,iphone,B086269,I4125,linkedin,47936.0,I052,clothing & accessories
H5423,30054,2020-04-15T15:16:00.000+05:30,android,J79114,J1632,youtube,24425.5,I765,computers & accessories
H5423,30259,2020-04-15T15:21:00.000+05:30,android,J79114,J1632,facebook,24425.5,I765,computers & accessories
I7129,22897,2020-12-15T12:09:00.000+05:30,web,I48358,G6414,google,15936.0,G823,books
J2261,16493,2023-10-15T09:57:00.000+05:30,android,G5536,F5271,youtube,10091.0,B887,furniture
J2261,31514,2021-10-15T04:07:00.000+05:30,iphone,B021446,D8800,facebook,10091.0,B887,furniture
J2261,15593,2023-02-15T09:40:00.000+05:30,android,G74228,E0384,youtube,10091.0,B887,furniture
J4283,2489,2020-10-15T00:38:00.000+05:30,web,I62653,D5847,facebook,10528.0,J314,baby
B18283,12150,2022-03-15T08:28:00.000+05:30,iphone,E64839,B9090,youtube,12480.0,C931,baby
C4499,26720,2020-04-15T13:53:00.000+05:30,android,J77443,C1247,google,58291.0,E742,clothing & accessories
C8576,36084,2020-12-15T17:32:00.000+05:30,web,I33739,H88,linkedin,12390.0,I064,apps & games
E3971,5098,2021-11-15T19:29:00.000+05:30,iphone,C5253,E3445,youtube,25894.0,C099,apps & games
E3971,9679,2022-12-15T07:16:00.000+05:30,iphone,C81004,H8272,linkedin,25894.0,C099,apps & games
E3971,46592,2023-12-15T20:50:00.000+05:30,iphone,F73031,E1880,youtube,25894.0,C099,apps & games
E3971,43266,2022-01-15T19:51:00.000+05:30,iphone,D61083,D3758,pinterest,25894.0,C099,apps & games
E3971,15828,2020-10-15T09:45:00.000+05:30,web,I7816,G0045,facebook,25894.0,C099,apps & games
E3971,42186,2023-10-15T19:34:00.000+05:30,android,G60453,E3445,linkedin,25894.0,C099,apps & games
E3971,36226,2020-12-15T17:36:00.000+05:30,web,I47526,C239,linkedin,25894.0,C099,apps & games
E3971,4919,2020-04-15T01:46:00.000+05:30,android,J69937,G2529,facebook,25894.0,C099,apps & games
E5683,31140,2023-11-15T15:39:00.000+05:30,iphone,F28856,G6614,youtube,10400.0,J959,furniture
I9131,11635,2023-09-15T08:13:00.000+05:30,android,H28112,F255,youtube,10224.0,E350,clothing & accessories
J4145,19405,2022-12-15T10:52:00.000+05:30,iphone,C7777,H465,pinterest,39680.0,H551,collectibles
J4145,19411,2022-12-15T10:52:00.000+05:30,iphone,C7777,H465,youtube,39680.0,H551,collectibles
